student_id,course_id
09ec0767-e949-4bb5-9357-1f7f8db2d6e7,e878cb98-1ae2-4642-9206-8ccd0a5b57fa
09ec0767-e949-4bb5-9357-1f7f8db2d6e7,7fbc03b7-513a-42e0-834e-5ff99db2f275
81b5c337-2b9e-4b68-8e05-2848c718cc6c,3643f679-62eb-4e0c-aada-220328a56bc0
81b5c337-2b9e-4b68-8e05-2848c718cc6c,252702e6-fb3c-4f3d-baf8-00266b70a379
81b5c337-2b9e-4b68-8e05-2848c718cc6c,2bd20fa8-d671-4067-8e20-a8137674afc1
81b5c337-2b9e-4b68-8e05-2848c718cc6c,e878cb98-1ae2-4642-9206-8ccd0a5b57fa
81b5c337-2b9e-4b68-8e05-2848c718cc6c,f743a9df-6c1c-49b2-b2da-868c2682047d
c97d9266-42b6-4da9-9f1b-a23c264b5c69,b6a4f2a5-e050-441f-ac55-e40e6eb003ca
c97d9266-42b6-4da9-9f1b-a23c264b5c69,172a831e-0983-4b7f-8490-b6ebf9c52ca4
c97d9266-42b6-4da9-9f1b-a23c264b5c69,b6a4f2a5-e050-441f-ac55-e40e6eb003ca
c97d9266-42b6-4da9-9f1b-a23c264b5c69,ccbb8231-d541-486f-abd5-aace2c037986
c97d9266-42b6-4da9-9f1b-a23c264b5c69,71e1d865-0fe1-4648-b550-4dc90b9b8c28
4eec34b0-b672-4f18-ab06-2c17868c0008,25673750-777b-4af7-aaf2-ffa8a4e7a48e
4eec34b0-b672-4f18-ab06-2c17868c0008,074bd829-10bd-4edf-8814-13fab02d4709
4eec34b0-b672-4f18-ab06-2c17868c0008,fb1f4512-c147-46d2-83f7-a73e41d7ccf8
4eec34b0-b672-4f18-ab06-2c17868c0008,d6ec0611-3857-46c8-aafa-a2918ab5780c
4eec34b0-b672-4f18-ab06-2c17868c0008,c5a86639-bd7f-4687-9e01-7dd521917a55
17796023-cdef-4b83-86e3-3ec61a558017,3643f679-62eb-4e0c-aada-220328a56bc0
17796023-cdef-4b83-86e3-3ec61a558017,5ccd7136-7578-45f5-b15f-3b7db65332ad
17796023-cdef-4b83-86e3-3ec61a558017,fbc023ff-5957-4e41-9855-48bbf197a1db
17796023-cdef-4b83-86e3-3ec61a558017,b289dc37-3097-4851-9934-64440af3184c
17796023-cdef-4b83-86e3-3ec61a558017,9a51fb36-e436-4182-8c58-da1a76a92d42
333eede8-b2b0-429f-8a4b-91e1db0e27d2,df7b319c-714a-4075-b0e2-325342c16164
333eede8-b2b0-429f-8a4b-91e1db0e27d2,0deac02c-5347-489c-aee7-b2a88e696a40
333eede8-b2b0-429f-8a4b-91e1db0e27d2,1920e165-73c5-4fff-a0aa-175a83208e95
333eede8-b2b0-429f-8a4b-91e1db0e27d2,0ec141cc-5f60-4663-8368-2bd48c3e03c4
333eede8-b2b0-429f-8a4b-91e1db0e27d2,20addf20-3c2a-4223-bcdc-f6e965744459
db391805-87fc-4fdc-b0ea-c164323fd319,218611ce-2949-4364-bbc1-021853edd2d9
db391805-87fc-4fdc-b0ea-c164323fd319,a669892f-a34c-43cd-922d-b722b48d8a13
db391805-87fc-4fdc-b0ea-c164323fd319,3e3444e3-e4b7-4b11-a474-6ca350da3f4e
db391805-87fc-4fdc-b0ea-c164323fd319,36ea1c15-23c6-40bf-8f4e-2b8580d81914
32484667-df4d-4ac2-9495-c7571c0b9bc1,4ff3e324-ef63-487f-9eb4-ae2237b04188
32484667-df4d-4ac2-9495-c7571c0b9bc1,13d1b711-5306-48f6-9473-c7ecae80d3ae
32484667-df4d-4ac2-9495-c7571c0b9bc1,17205c0b-96ad-4974-add3-1dde23a5afee
32484667-df4d-4ac2-9495-c7571c0b9bc1,6b07e79f-5ee0-4df6-a2ea-7441f6e8018f
32484667-df4d-4ac2-9495-c7571c0b9bc1,3e688a68-7f1c-4d23-93b7-ea3c28da621d
c4920c8e-3b27-4d36-93d6-7412449c67f1,4d954950-c79a-4b8d-8003-e0a1d99ee689
c4920c8e-3b27-4d36-93d6-7412449c67f1,25fb616b-9561-4fea-a6d6-965412f28513
c4920c8e-3b27-4d36-93d6-7412449c67f1,eb350789-6289-4dc0-8148-2ba208ee011e
c4920c8e-3b27-4d36-93d6-7412449c67f1,a461bd29-b9c9-41f7-adb0-411430cefbfb
c4920c8e-3b27-4d36-93d6-7412449c67f1,e31922ab-d2c4-4f5b-9f02-f42cd624bdb1
b9d74b40-beab-4d24-ab99-008e59ae6820,3719053c-e36d-4151-8ed0-fb6433da9d07
b9d74b40-beab-4d24-ab99-008e59ae6820,6b07e79f-5ee0-4df6-a2ea-7441f6e8018f
b9d74b40-beab-4d24-ab99-008e59ae6820,25d99db5-aa79-446f-be08-ebd89e62e59d
b9d74b40-beab-4d24-ab99-008e59ae6820,9417742d-d9b6-4046-b2ae-5ea995859891
b9d74b40-beab-4d24-ab99-008e59ae6820,17f03db7-ec63-414f-9065-02e5892edb13
b9d74b40-beab-4d24-ab99-008e59ae6820,20d70768-cfad-4371-b355-12950fd32954
b3d8c56d-eb8a-46d2-819b-e26eee466501,4d954950-c79a-4b8d-8003-e0a1d99ee689
b3d8c56d-eb8a-46d2-819b-e26eee466501,637aa107-134d-4b0f-a2e4-60aa19fd8cc9
b3d8c56d-eb8a-46d2-819b-e26eee466501,a00e0bcf-5dfe-459d-986d-a2585dc253d7
b3d8c56d-eb8a-46d2-819b-e26eee466501,0f874ab8-a15b-475c-8410-419f218ac0b0
b3d8c56d-eb8a-46d2-819b-e26eee466501,3e4b00ab-83f9-4072-b725-b0f1aeebf572
dab96c87-96a6-44c2-9b2c-b5482405cb24,a2885cce-4bda-4989-93ad-95ac1157b4c1
dab96c87-96a6-44c2-9b2c-b5482405cb24,42d07481-f219-4b6b-897d-0622a5d3341b
dab96c87-96a6-44c2-9b2c-b5482405cb24,cc297b8a-e9e2-48d7-989c-abcfda96bc97
dab96c87-96a6-44c2-9b2c-b5482405cb24,ff51c498-ea17-4c95-acbf-7f46769178f5
dab96c87-96a6-44c2-9b2c-b5482405cb24,ae7c0e53-8635-4dba-824f-6598fa941460
dab96c87-96a6-44c2-9b2c-b5482405cb24,7cc86fec-494b-4856-b79d-158166b469a0
27c21c12-877f-4fd5-86f8-81ab75cf158b,c0def29a-5bec-42f1-8528-162dafb6e231
27c21c12-877f-4fd5-86f8-81ab75cf158b,46a43d99-3133-4fe3-a708-c20fc854f5d2
27c21c12-877f-4fd5-86f8-81ab75cf158b,eefb1fc1-fae9-44fd-baaa-b859f1c4cb5a
27c21c12-877f-4fd5-86f8-81ab75cf158b,7f91969c-40fd-4f1b-ab37-26f576378e22
27c21c12-877f-4fd5-86f8-81ab75cf158b,04ab19cb-7986-4245-8d54-e57b7f108757
27c21c12-877f-4fd5-86f8-81ab75cf158b,f743a9df-6c1c-49b2-b2da-868c2682047d
ca81c941-da4c-4240-baed-bc62a811b618,4a0f86cf-37d6-45eb-8a7d-6e71b9d17348
ca81c941-da4c-4240-baed-bc62a811b618,06c0d21f-6da3-4621-9d49-c8fea52cfb50
ca81c941-da4c-4240-baed-bc62a811b618,f8c291a9-043e-40b3-85c0-c97ad7020f42
ca81c941-da4c-4240-baed-bc62a811b618,4cf69c7c-1c91-4bcd-b1df-feb169d41c14
ca81c941-da4c-4240-baed-bc62a811b618,1a196538-9c48-4295-9294-be983ecb25ec
ca81c941-da4c-4240-baed-bc62a811b618,007f872e-8a77-4091-8f8c-4506af11c9cc
dd62d1c0-c40f-4253-ba90-861016cb02eb,e82156f3-a217-4d82-8d7d-9cb3c67a51a9
dd62d1c0-c40f-4253-ba90-861016cb02eb,4dc6e6d4-a5cb-4bf2-b139-ed2f6edb8af7
dd62d1c0-c40f-4253-ba90-861016cb02eb,d988a20f-6f41-4dd2-b5f3-c75233a097bf
dd62d1c0-c40f-4253-ba90-861016cb02eb,b2037cd4-880f-4598-a97e-a00af6782706
dd62d1c0-c40f-4253-ba90-861016cb02eb,45c7e089-be56-41d8-903f-df1aab56eed0
dd62d1c0-c40f-4253-ba90-861016cb02eb,896daec1-a0e2-454f-a82e-ea5abfeb47ac
65158e7c-6b06-4317-8fff-aac3da9822dc,871e4c3f-4e39-42b4-85ba-1e7b23dca67c
65158e7c-6b06-4317-8fff-aac3da9822dc,99376d6a-2d29-4efc-a6fc-bf3f8cfcfc1d
65158e7c-6b06-4317-8fff-aac3da9822dc,cdb89b73-718f-4b45-9661-e5029dc5aa5e
65158e7c-6b06-4317-8fff-aac3da9822dc,0eb41b05-1576-432f-9cb2-c10182596b7f
65158e7c-6b06-4317-8fff-aac3da9822dc,13d1b711-5306-48f6-9473-c7ecae80d3ae
65158e7c-6b06-4317-8fff-aac3da9822dc,17f03db7-ec63-414f-9065-02e5892edb13
bbd772ca-fedc-484c-bab6-2e30c570b0d2,ecb228b5-64c7-47e2-8c9a-eaf7148d81e2
bbd772ca-fedc-484c-bab6-2e30c570b0d2,4c67a452-d884-41f9-95fd-c0b239c6e13a
bbd772ca-fedc-484c-bab6-2e30c570b0d2,042fe478-6b85-4a8f-b442-3689febd26f0
bbd772ca-fedc-484c-bab6-2e30c570b0d2,334e62a1-b561-497b-9a4a-9eebcfed6740
70299333-267d-475c-aa33-c141ff2eaae8,3643f679-62eb-4e0c-aada-220328a56bc0
70299333-267d-475c-aa33-c141ff2eaae8,309fea01-5663-46fa-ab77-3801d45e1849
70299333-267d-475c-aa33-c141ff2eaae8,b2728008-3d58-4f80-be2d-1ca444a55cf0
70299333-267d-475c-aa33-c141ff2eaae8,07fd7ee9-cefa-49f1-9594-71663688c3b3
70299333-267d-475c-aa33-c141ff2eaae8,b429e1a8-b001-4c0f-b85b-e1450de4c3cd
be438550-a92a-459a-9bef-b5b37e0eda36,2bc4d835-41d1-46ad-a4c2-ff8075708f6e
be438550-a92a-459a-9bef-b5b37e0eda36,4dc6e6d4-a5cb-4bf2-b139-ed2f6edb8af7
be438550-a92a-459a-9bef-b5b37e0eda36,6d369495-978b-4813-acf1-e61b15e9aabc
be438550-a92a-459a-9bef-b5b37e0eda36,ed7183fc-48ed-49f0-8081-279b8befe65a
ba1536d9-9ffc-4ed8-988f-e0fce7fd29f9,2dc386dd-8645-4ecd-b55a-a2bbfdee3e00
ba1536d9-9ffc-4ed8-988f-e0fce7fd29f9,8a04df83-a518-4423-9be1-89d3f1c7129f
ba1536d9-9ffc-4ed8-988f-e0fce7fd29f9,d613a958-4f57-4ca6-80e9-6f7c0d933afb
ba1536d9-9ffc-4ed8-988f-e0fce7fd29f9,63378cbc-1708-4382-8f09-57462600462b
ba1536d9-9ffc-4ed8-988f-e0fce7fd29f9,e1d71ed4-fa4b-4a99-b4d8-2a2febf3e33a
ba1536d9-9ffc-4ed8-988f-e0fce7fd29f9,e371da14-9708-4b5c-850e-8cdced5f993c
6fda47ef-2a7f-4b37-aa6f-40a1860dd368,00b5d13b-2921-4dea-b9ce-721a3207e50b
6fda47ef-2a7f-4b37-aa6f-40a1860dd368,09d21eb0-f603-43f7-8588-ae82e45b97bf
6fda47ef-2a7f-4b37-aa6f-40a1860dd368,4cb7ce43-a64e-44d0-bf44-626057b9512f
6fda47ef-2a7f-4b37-aa6f-40a1860dd368,4f783072-cb5f-475a-9597-41d24cd7acb9
9ae7ba74-cc8e-4184-be7a-b85f62a0f3b7,dc50daab-3b8a-4dbb-83a1-b3b5d5af238c
9ae7ba74-cc8e-4184-be7a-b85f62a0f3b7,61015d74-b8e5-4b89-a4f7-94dc6249ec1f
9ae7ba74-cc8e-4184-be7a-b85f62a0f3b7,fa4ec6c8-c745-49de-9b71-0ad6f07749c9
9ae7ba74-cc8e-4184-be7a-b85f62a0f3b7,39f583b5-31dc-4998-a51d-4b094bb92177
9ae7ba74-cc8e-4184-be7a-b85f62a0f3b7,8c6b9601-d940-4fd4-b2a7-fd063eeea787
9ae7ba74-cc8e-4184-be7a-b85f62a0f3b7,9cd8a2a0-9e49-4553-8388-b44487db921b
5e1d2f7e-c0dd-4dc7-ac51-373ce7efb116,4da7c4f9-78b9-42a5-8886-1ed43d634843
5e1d2f7e-c0dd-4dc7-ac51-373ce7efb116,d8a69ac4-d2d5-466b-93f8-1281ed4ed33a
5e1d2f7e-c0dd-4dc7-ac51-373ce7efb116,871e4c3f-4e39-42b4-85ba-1e7b23dca67c
5e1d2f7e-c0dd-4dc7-ac51-373ce7efb116,3f6151d9-0ecb-4bca-9945-c32fb2ea3e13
09c9fbe2-af90-4ea2-a239-cb9fca0015ef,c413a848-a34e-4538-975d-80afc8a50158
09c9fbe2-af90-4ea2-a239-cb9fca0015ef,7f91969c-40fd-4f1b-ab37-26f576378e22
09c9fbe2-af90-4ea2-a239-cb9fca0015ef,e48f57c4-ee2c-4e91-9cd7-5eb7ef776b3f
09c9fbe2-af90-4ea2-a239-cb9fca0015ef,b4c576b7-ac70-4ad2-be67-bcd1c3d4ae3b
09c9fbe2-af90-4ea2-a239-cb9fca0015ef,2dc386dd-8645-4ecd-b55a-a2bbfdee3e00
6fa75d63-7196-41d0-a8d4-72befdf083eb,c416210e-916f-4032-821c-8503e72c834a
6fa75d63-7196-41d0-a8d4-72befdf083eb,e01bf2dc-2fa4-45ec-af1d-42bc51169677
6fa75d63-7196-41d0-a8d4-72befdf083eb,f6ebae95-361a-480c-b262-228dc9bdc432
6fa75d63-7196-41d0-a8d4-72befdf083eb,58976933-09e7-4193-a78b-12a3925b09da
6fa75d63-7196-41d0-a8d4-72befdf083eb,cd90de01-2a77-4499-abb3-536f0bc076e6
87d24ac8-c61d-43cb-baa2-5bed4856673c,43becacb-298e-45df-afb2-ccb29c8e26cd
87d24ac8-c61d-43cb-baa2-5bed4856673c,5f47f66b-04c7-4cfc-9481-427453857726
87d24ac8-c61d-43cb-baa2-5bed4856673c,48c06201-d3be-4e8b-9ef4-a03bb94f1315
87d24ac8-c61d-43cb-baa2-5bed4856673c,ecb228b5-64c7-47e2-8c9a-eaf7148d81e2
70581afc-0bfe-44c0-88f7-fb07e3e28e36,2bd20fa8-d671-4067-8e20-a8137674afc1
70581afc-0bfe-44c0-88f7-fb07e3e28e36,985d8eea-ab24-4cb6-be01-c2ab7c81139e
70581afc-0bfe-44c0-88f7-fb07e3e28e36,0c1351cd-a0e2-4d0a-bcca-a7934362f722
70581afc-0bfe-44c0-88f7-fb07e3e28e36,a8c9b9e5-b8ea-4d07-890e-ba763f8b61c1
22237500-3e95-447e-911b-85130dab147d,e878cb98-1ae2-4642-9206-8ccd0a5b57fa
22237500-3e95-447e-911b-85130dab147d,1207aff5-e794-4824-9d2c-6aff7e4ddaf7
22237500-3e95-447e-911b-85130dab147d,dc50daab-3b8a-4dbb-83a1-b3b5d5af238c
22237500-3e95-447e-911b-85130dab147d,963031bb-7cfe-4ad4-ba6c-dcf487f35e5d
1a2ce47a-d3de-413b-815a-ebf97c930983,d5f748d1-9044-48ab-9e38-56ea9fdaa18f
1a2ce47a-d3de-413b-815a-ebf97c930983,f8d884b0-2622-4531-b71a-c4bcec27c625
1a2ce47a-d3de-413b-815a-ebf97c930983,1a196538-9c48-4295-9294-be983ecb25ec
1a2ce47a-d3de-413b-815a-ebf97c930983,c3b3be99-07e8-4606-8bf9-47b8b78acfc5
429537dc-616e-485d-9663-2c5715b2aac3,3653e7ac-da2a-47ad-b1a5-83363739d8e8
429537dc-616e-485d-9663-2c5715b2aac3,4cb7ce43-a64e-44d0-bf44-626057b9512f
429537dc-616e-485d-9663-2c5715b2aac3,b00429bf-b970-46ba-bfe5-f329da0847e4
429537dc-616e-485d-9663-2c5715b2aac3,4bcdeac3-87bf-401b-ad9c-d5d66aa096d8
429537dc-616e-485d-9663-2c5715b2aac3,f025e225-cced-47e3-877e-fe599d9f81fb
357da80b-2433-49e0-8e51-780ce7931743,aea5c765-4e05-468e-83bf-6821e17b2845
357da80b-2433-49e0-8e51-780ce7931743,17f03db7-ec63-414f-9065-02e5892edb13
357da80b-2433-49e0-8e51-780ce7931743,5a84e5b7-d9ef-4915-8fee-834407b1bbc7
357da80b-2433-49e0-8e51-780ce7931743,bab19f3e-4720-4bc0-868a-686af5fe4b5b
357da80b-2433-49e0-8e51-780ce7931743,070c5c52-16dd-418c-a9bc-6e8385cbe464
8b7d8ae1-d083-4c85-8e0d-9196e70a7208,2701fb24-774d-4fb2-ae45-06675e948de2
8b7d8ae1-d083-4c85-8e0d-9196e70a7208,abc5376a-3309-4185-bfb7-68503f402c1d
8b7d8ae1-d083-4c85-8e0d-9196e70a7208,4abd4108-c241-46ba-a3ce-9e7f35498a0c
8b7d8ae1-d083-4c85-8e0d-9196e70a7208,3e4b00ab-83f9-4072-b725-b0f1aeebf572
8b7d8ae1-d083-4c85-8e0d-9196e70a7208,78ec4dd5-6511-4e9e-ab7b-3d8f7b06713a
3136268b-6013-42dc-9a35-ee8ae77c073b,a445ab5c-5c1e-4285-825b-3b165754689e
3136268b-6013-42dc-9a35-ee8ae77c073b,e5c0acb6-327c-40d9-94f8-6fec8ccd6ceb
3136268b-6013-42dc-9a35-ee8ae77c073b,2eb41b5f-6641-439d-862b-e5ae86633129
3136268b-6013-42dc-9a35-ee8ae77c073b,5ad453b5-8b8b-45a6-8b43-67c32ef8a9d1
3136268b-6013-42dc-9a35-ee8ae77c073b,51643b2f-60fb-4dc4-a5c7-b8ab0b603f35
d01f2c78-6116-4ade-9939-00cfbeba5c7c,1ec2f614-4001-4a37-a02b-3aaf08c8c38b
d01f2c78-6116-4ade-9939-00cfbeba5c7c,eefb1fc1-fae9-44fd-baaa-b859f1c4cb5a
d01f2c78-6116-4ade-9939-00cfbeba5c7c,952e0a69-2048-485c-ab90-b8f3e2107df9
d01f2c78-6116-4ade-9939-00cfbeba5c7c,ab22af79-a135-4cce-964d-703a7a1f3424
d01f2c78-6116-4ade-9939-00cfbeba5c7c,3719053c-e36d-4151-8ed0-fb6433da9d07
d01f2c78-6116-4ade-9939-00cfbeba5c7c,08240c53-1038-4164-9c5c-4f02e3edbfab
575a3d23-0110-4a4a-96c3-e6cec8ab3a48,c48a3c55-f3f6-4282-8317-e076d9a8b080
575a3d23-0110-4a4a-96c3-e6cec8ab3a48,7a5dba7f-b7c1-4aae-9490-633ba92b018e
575a3d23-0110-4a4a-96c3-e6cec8ab3a48,c4f5833b-32b2-40e6-b76b-88003f3d0d35
575a3d23-0110-4a4a-96c3-e6cec8ab3a48,55dfd497-4d54-4c50-83a7-ecaa30bdb4a0
